Run,X,Y,Z,Roll,Pitch,Yaw
1,2.351007153,-0.002932287,-0.048535764,1.930542612,3.771596099,-92.33438684
1,2.351884242,-0.003400524,-0.051137581,-1.739680205,4.750120972,-91.78085839
1,2.34375016,-0.018868518,0.005588454,-0.495288305,0.272463382,-90.38836862
1,2.342945875,-0.022726955,0.042802346,-1.174984468,-1.703382514,-90.30573662
1,2.34391173,-0.022487062,0.015708859,4.715347916,3.1260019,-87.74846769
1,2.332845561,-0.030685763,0.077186171,-2.162067055,-3.583254755,-86.30491086
1,2.349074839,-0.036581608,0.025336815,-29.52715505,-15.29739371,-84.26748847
1,2.341544063,-0.032197401,0.019131757,-26.8545954,-27.13614636,-85.2482288
1,2.342183562,-0.030495817,0.006471254,-28.97540922,-25.21378343,-83.89112149
1,2.337803628,-0.041784273,0.053508336,4.849650821,0.958765233,-88.94080225
1,2.341688963,-0.042512191,-0.01131727,14.3186498,7.702496133,-88.81633116
1,2.338842324,-0.03861995,-0.051642527,10.01550353,7.681132355,-87.27698065
1,2.333523038,-0.045286293,0.05776426,0.213873341,-2.664617867,-90.38216001
1,2.348981434,-0.032977876,0.011937662,-15.57330215,-15.91371688,-86.97428572
1,2.344500459,-0.040089568,0.020815442,-18.21406288,-6.634579666,-86.85607979
1,2.341326409,-0.042474591,0.077917839,-15.13464491,-6.072775517,-89.10504195
1,2.332421591,-0.051260947,0.064040874,0.804869613,-0.306547733,-91.66345885
1,2.34310836,-0.04163669,-0.012711326,19.02678475,10.47504988,-89.11908267
1,2.344797463,-0.034719024,-0.043465201,-22.30952962,-12.61541529,-85.59536125
1,2.342321622,-0.046959376,0.032160071,-0.733231793,0.140653888,-92.39576622
1,2.335481441,-0.048030257,0.057852808,39.66557233,18.97896271,-84.14518756
1,2.346781099,-0.03975735,0.013902926,34.93697506,19.02140763,-83.85537716
1,2.340390235,-0.044366497,0.044187787,-8.62631399,-2.874216219,-89.64881845
1,2.33742188,-0.038422375,0.037234827,40.2003835,17.15284606,-82.97389319
1,2.371174098,0.005708846,-0.129209916,8.373819845,15.33542017,-89.18667244
1,2.334470539,-0.040270866,0.063542136,3.288533394,-3.40285898,-91.06424378
1,2.363714772,-0.024886039,-0.141058434,8.228728768,7.06979585,-89.10395504
1,2.339103873,-0.038183968,-0.065927648,-22.54177403,-19.61849681,-84.69805107
1,2.33865815,-0.039205207,-0.06821792,-20.19620975,-14.17354468,-86.82873242
1,2.337015114,-0.043643558,0.051528215,40.75849493,9.643726408,-86.54609049
1,2.336672028,-0.034460129,-0.050134142,-32.83130688,-4.779749081,-87.05612209
1,2.330663545,-0.035722774,-0.073554909,-31.3652472,-4.327194522,-86.75814441
1,2.337181446,-0.037399911,0.087131378,-14.12826265,-5.592002993,-89.84628124
1,2.336679649,-0.053031283,0.030972375,-21.00013906,4.894065957,-91.82226898
1,2.315190759,-0.045581243,-0.096903686,11.47251607,-1.693633207,-89.89730313
1,2.322010589,-0.049899045,-0.088208641,-32.12629153,-8.944629062,-88.57948551
1,2.32564484,-0.037727626,-0.090464581,-29.83079278,-0.406939908,-88.40133187
1,2.338167885,-0.035130376,-0.075457219,-16.12636647,9.385584766,-91.19146602
1,2.344384197,-0.044699781,-0.014568237,13.44638373,-6.096852617,-88.70751904
1,2.338274039,-0.047664382,0.010003792,-19.25561447,-3.203739875,-88.44104113
1,2.336980146,-0.049727987,0.003537511,21.83859368,-3.305436618,-89.44145178
1,2.319510967,-0.048729282,-0.100756885,10.68824549,-0.72393304,-89.95097551
1,2.336725707,-0.052649668,-0.023139875,20.53205882,-18.29044667,-90.36480776
1,2.341688879,-0.048241282,0.004862329,24.50617625,3.318371046,-90.16863538
1,2.341688879,-0.048241282,0.004862329,24.50617625,3.318371046,-90.16863538
1,2.337933247,-0.056681352,0.003848399,-10.83543648,9.010168958,-90.65658363
1,2.320323892,-0.04926221,-0.116231256,2.897196878,-0.072401681,-89.75348481
1,2.33154651,-0.051438664,-0.011928363,31.24531415,12.27137757,-91.40223317
1,2.339358246,-0.053922859,0.034925821,27.20656917,1.324734822,-89.74737835
1,2.336615105,-0.049351994,-0.041594416,-15.88958744,11.96929905,-90.2528485
1,2.332143705,-0.056454853,-0.009986163,23.94414421,0.333435167,-90.89698698
1,2.297133386,-0.052007567,0.128223067,51.41231571,-3.646350459,-93.42599017
1,2.335826741,-0.05863081,0.02442597,17.7018006,-6.654784628,-92.38676324
1,2.310968665,-0.056792919,-0.118163517,-30.41015452,-0.579105184,-91.16837434
1,2.310968665,-0.056792919,-0.118163517,-30.41015452,-0.579105184,-91.16837434
1,2.333194906,-0.0587591,0.046071342,-9.819511304,11.4394241,-90.12359549
1,2.337252409,-0.070358784,0.030096005,45.3819906,-15.74618893,-95.11284177
1,2.342867621,-0.078784246,0.010637119,2.383218357,-10.44773743,-93.14206609
1,2.290533343,-0.045201724,0.112244774,0.891195626,5.803550525,-92.05752602
1,2.277237672,-0.02824925,0.177525975,51.32986616,-26.71162507,-105.9534381
1,2.33004087,-0.070147591,0.028263375,43.20798571,-15.51543341,-96.97222472
1,2.344509497,-0.083252626,0.006467926,4.10452395,-8.500204878,-94.007446
1,2.344509497,-0.083252626,0.006467926,4.10452395,-8.500204878,-94.007446
1,2.335568833,-0.0784276,0.026176363,46.2181097,-18.52783915,-99.57605439
1,2.389210674,-0.117737352,-0.090066742,31.44257793,-15.44608188,-96.1653291
1,2.338960052,-0.082864679,0.017038296,47.35899153,-20.07781996,-100.4439296
1,2.35362826,-0.092235445,-0.012835851,3.040402706,-9.176016322,-93.20883876
1,2.341709823,-0.085312062,0.008348767,45.76907702,-17.46061843,-96.5863002
1,2.347976014,-0.090861287,0.000106545,49.83612188,-19.73908604,-99.7248652
1,2.337996436,-0.085797819,0.018168089,44.11832934,-19.98527769,-98.92969821
1,2.337996436,-0.085797819,0.018168089,44.11832934,-19.98527769,-98.92969821
1,2.336877228,-0.082653166,0.029430426,48.95298798,-24.3496491,-101.2967236
1,2.33334088,-0.081227198,0.030885497,47.39170394,-23.2890514,-101.6083879
1,2.346599509,-0.092670871,-0.006122218,40.79276933,-24.18100224,-100.0705232
1,2.393893108,-0.136173544,-0.120961936,27.25139965,-19.33411145,-98.26082286
1,2.350305692,-0.096610648,-0.017105665,39.50823439,-24.56107763,-101.5988583
1,2.332187825,-0.082508763,0.026862709,44.48333291,-24.87713013,-101.60664
1,2.343919036,-0.098816574,0.007047449,8.6637472,-9.827845393,-93.53071293
1,2.342985228,-0.101931125,-0.014374343,43.92642875,-30.78784122,-105.3381585
1,2.339020375,-0.098180856,-0.0052299,45.08356392,-30.29714785,-107.0515916
1,2.339020375,-0.098180856,-0.0052299,45.08356392,-30.29714785,-107.0515916
1,2.335287886,-0.09699573,0.014467434,45.40969087,-33.54671246,-105.7044434
1,2.249085739,-0.181969384,0.126461578,-4.855521852,-2.46140248,-92.18874177
1,2.34779489,-0.117719199,-0.041106043,40.7071233,-30.84174164,-104.8350853
1,2.335837299,-0.104994946,-0.005709264,35.646007,-33.26681464,-104.8489109
1,2.315047022,-0.058053578,-0.129793198,5.548261049,-6.284163596,-92.20648743
1,2.329966696,-0.103919994,-0.014116644,26.85545832,-35.17459214,-103.0802038
1,2.323271279,-0.101451635,0.008778964,5.678290106,-6.208453125,-94.35730623
1,2.322531992,-0.101444064,0.00899789,34.65759262,-35.07567291,-105.2062271
1,2.334376622,-0.120924137,-0.037753215,31.43510792,-33.51985701,-105.0816537
1,2.3250515,-0.110879808,-0.008056236,31.36154482,-34.1808745,-104.6172243
1,2.3250515,-0.110879808,-0.008056236,31.36154482,-34.1808745,-104.6172243
1,2.337994597,-0.126073302,-0.04230326,33.92476307,-32.09238733,-103.2548184
1,2.331073764,-0.123586776,-0.026303069,3.747731833,-9.042750417,-95.884876
1,2.334469467,-0.129424436,-0.034874994,38.86205472,-34.70656684,-106.6256709
1,2.322551767,-0.112101371,0.002977874,36.75723344,-38.79720555,-107.2040504
1,2.331837173,-0.129366237,-0.038867194,29.91246405,-37.59752381,-104.4786988
1,2.321414597,-0.113709941,-0.010967246,39.03478985,-36.81275955,-107.483925
1,2.321990138,-0.11972456,-0.015439404,0.09671111,-9.167253023,-96.57977528
1,2.337363787,-0.138216306,-0.040117224,39.82005084,-39.37090094,-111.699655
1,2.316340638,-0.106554342,0.013629467,44.22163685,-39.46910535,-110.7375369
1,2.319065432,-0.073021831,-0.058860275,7.017694621,-9.200745975,-92.40700026
1,2.315610756,-0.068202468,-0.082221397,1.513536432,-9.407228476,-91.51394394
1,2.315059529,-0.100635528,-0.012565385,12.95133717,-11.77485982,-95.7407199
1,2.311016197,-0.08443923,-0.088487977,11.40146107,-10.84021151,-93.55979177
1,2.30307722,-0.050816053,-0.15171675,-21.79720302,38.76077556,-97.07755841
1,2.314176114,-0.09074096,-0.049759064,10.65692068,-10.76027932,-94.71045448
1,2.312562893,-0.084204262,-0.088244294,-14.67527071,31.97772943,-97.53368958
1,2.308830548,-0.076575097,-0.105202942,11.2508911,-3.367868817,-93.83705406
1,2.310690692,-0.051540743,-0.144869788,10.48783111,-1.307672167,-94.61231378
1,2.309151793,-0.078599592,-0.087392948,6.888295893,-6.880391018,-94.58815966
1,2.298470654,-0.067095214,-0.151322076,6.811798332,-12.04576837,-90.63386624
1,2.313020067,-0.090906067,-0.071180646,8.267208619,-18.06897663,-92.32811049
1,2.304481116,-0.069151489,-0.136827363,-22.36931986,27.44830329,-97.63297215
1,2.30631893,-0.059876407,-0.152369778,9.575458527,-1.587946603,-93.88987923
1,2.300929452,-0.078081038,-0.119298954,6.421322522,-9.348922679,-93.75153819
1,2.314015532,-0.07936787,-0.080175889,12.3460748,-5.056385573,-94.89358059
1,2.32295316,-0.085551975,0.046617679,30.82757025,-43.28070244,-102.8790462
1,2.311159332,-0.076700087,-0.082550333,9.495420282,-9.135747577,-94.96427109
1,2.303554558,-0.079502995,-0.116686584,6.34544346,-9.812615475,-93.62512869
1,2.315184431,-0.066728057,-0.103381955,15.01942681,-1.472337406,-95.82545884
1,2.31704792,-0.102526526,-0.002502196,14.63886499,-12.14799585,-97.04374277
1,2.30286146,-0.073462136,-0.120584172,11.62891146,-5.718104247,-96.18096135
1,2.320191724,-0.086636907,0.039577658,36.2788864,-51.46322872,-106.8717977
1,2.315886137,-0.085982964,-0.069002148,4.065185916,-15.51640543,-91.41216161
1,2.311987371,-0.080555214,0.076740985,35.31352781,-46.15966396,-107.6466909
1,2.311957304,-0.047300268,-0.117583661,12.85014834,-1.494234384,-96.50645
1,2.316236028,-0.094093347,-0.047390072,9.890706821,-8.472845447,-97.4201436
1,2.313564179,-0.098291781,-0.054597868,-11.24124793,35.9700092,-96.07265211
1,2.318808928,-0.051731736,-0.129409811,13.52672925,3.253637501,-96.29900974
1,2.314874262,-0.081237869,-0.07404578,3.934289506,-12.83465946,-92.06524858
1,2.363860476,-0.150664825,0.585076215,-14.66360759,-47.15298148,-75.23661309
1,2.311054465,-0.133813309,-0.02541828,23.42940008,-51.20762752,-104.8895466
1,2.310813858,-0.138589123,-0.041243138,18.23563749,-47.64082955,-102.9147035
1,2.309424448,-0.146235558,-0.054027757,22.6784233,-43.35607169,-102.0375209
1,2.306989362,-0.148442452,-0.059967913,21.54060849,-43.08451774,-102.0095483
1,2.30017764,-0.135655122,-0.02534782,22.78767298,-49.09437252,-104.1092185
1,2.301844345,-0.140276937,-0.049857841,24.52543511,-45.20836595,-103.2403599
1,2.293691879,-0.1143333,4.70E-05,21.57673217,-50.21536577,-104.5923786
1,2.297426577,-0.133316509,-0.034770993,20.69471806,-47.17502578,-103.381673
1,2.300431565,-0.1492525,-0.049720938,2.538369605,-9.436899085,-94.68616681
1,2.297395361,-0.139025456,-0.030630183,22.25604053,-49.46550917,-104.9358961
1,2.295237875,-0.142492146,-0.064765899,20.33207071,-39.56232718,-101.0014543
1,2.295977019,-0.151043737,-0.052818392,23.25888806,-43.10180502,-102.5622297
1,2.309698941,-0.068002336,0.082531777,15.05458775,-41.14278523,-94.69695533
1,2.309974853,-0.06570598,0.083204341,9.381306,-47.77700744,-92.94042629
1,2.300854035,-0.088840671,-0.03363432,8.735319336,-7.302571187,-94.94006009
1,2.305996762,-0.085356632,-0.040700177,2.416712793,41.24616054,-89.60911417
1,2.307812299,-0.095410898,-0.013880915,3.754042331,-13.44160026,-91.63417236
1,2.305659035,-0.096593642,-0.019515737,7.526309436,-11.52721415,-95.37129197
1,2.313101724,-0.098134783,0.017366902,-6.768087466,36.34268661,-90.95040642
1,2.305622512,-0.07670078,0.055982211,15.29692986,-51.29146117,-97.99251983
1,2.310752071,-0.084889738,-0.074113279,5.503826861,16.35922481,-92.53811411
1,2.311293497,-0.067247551,0.071751336,-0.273565359,-4.233352677,-88.70760636
1,2.296672512,-0.104579774,-0.018889614,6.784710119,-9.247016931,-96.09925294
1,2.314247732,-0.097783742,-0.048286622,1.02799874,5.538041605,-91.0026269
1,2.313671037,-0.148687599,-0.035565333,10.27938917,-29.17479283,-96.30857553
1,2.311006005,-0.119484303,0.005258814,8.008090842,-25.52516693,-92.87068905
1,2.302466615,-0.06322615,0.113964517,14.93515736,-50.97595542,-98.25183484
1,2.301946348,-0.079079756,0.073431404,18.00324033,-55.38085393,-101.968528
1,2.295710918,-0.124497752,0.121756499,1.218546711,31.05509805,-91.4311136
1,2.300202513,-0.115204964,0.095339876,12.78199953,-20.20298372,-97.94380504
1,2.313756807,-0.084761426,-0.106545433,10.14302505,25.01907306,-91.64075772
1,2.308719925,-0.085834793,0.053817951,7.584952076,-44.4094245,-93.82932467
1,2.300658848,-0.123927938,0.06330539,5.554505038,42.20670943,-89.39033958
1,2.30216924,-0.082266788,0.076425914,11.07360093,-53.87146605,-99.77946421
1,2.302148974,-0.093534624,0.044331926,-3.605759748,-1.999614705,-92.28503956
1,2.300854218,-0.084756104,0.067364449,7.144789625,-54.86585232,-94.76953237
1,2.300908721,-0.07563813,0.085784183,8.790138643,-54.54220252,-97.91168552
1,2.299487437,-0.074129003,0.080396472,8.133407937,-58.57327951,-95.48440431
1,2.30143737,-0.083212142,0.077299893,0.649480569,0.650500703,-92.29878384
1,2.301934389,-0.081307442,0.091627388,1.422182541,2.37118132,-93.34519579
1,2.303720695,-0.099549688,0.049607338,0.186490675,-4.808520077,-92.8392446
1,2.300305696,-0.142659613,-0.037506114,0.98509957,-14.41993241,-92.25386326
1,2.298858824,-0.112198378,0.012202981,0.180331859,-7.017356169,-91.7295152
1,2.302618413,-0.114408885,0.010480843,10.32578881,31.78072308,-89.15325953
1,2.304311516,-0.10826748,0.009809018,3.618737039,-48.61591323,-91.41379619
1,2.312495521,-0.096574146,0.022850725,-8.507978077,3.290100287,-93.52097972
1,2.297287881,-0.108558512,0.023872058,-2.131979159,-5.310222064,-93.11022958
1,2.297214711,-0.103117671,0.035159995,-0.470616283,-7.247210944,-91.53887537
1,2.298650176,-0.083284151,0.089468423,4.215647318,0.88783884,-91.62196053
1,2.307460032,-0.074446692,0.08088074,-0.399861402,-46.43434995,-90.3928427
1,2.29592079,-0.09330597,0.041020006,-6.738261297,-49.51644053,-88.26233198
1,2.294852772,-0.097184855,0.035693399,-5.307642014,-48.77771888,-90.03394674
1,2.294906766,-0.085082639,0.064132073,-5.049062896,-50.60636064,-87.8540459
1,2.299793943,-0.072194108,0.092989148,-0.782627787,0.861753883,-93.8009843
1,2.297092515,-0.082901068,0.046955937,-10.63108607,-53.90414189,-83.98367755
1,2.295286515,-0.07060178,0.065783951,-9.949889732,-57.0951774,-85.74952844
1,2.300061785,-0.069520512,0.086968536,-9.79429399,-52.33029374,-87.96277554
1,2.28791582,-0.101658433,0.019171366,-3.241642932,-9.49371555,-91.96158053
1,2.2770238,-0.124424609,0.062397522,21.4463146,39.10662821,-83.33764089
1,2.2770238,-0.124424609,0.062397522,21.4463146,39.10662821,-83.33764089
1,2.308999806,-0.085175066,0.047494086,-7.552399812,-31.37910699,-86.53927259
1,2.300878771,-0.075431357,0.084521682,0.096703125,2.932466007,-88.30759512
1,2.302143855,-0.07054794,0.078113815,-2.507699044,-45.938015,-87.99379941
1,2.301064206,-0.096495978,0.043877605,-0.982782043,1.612854041,-92.50624917
1,2.30524348,-0.082007339,0.048769388,-2.000032138,-5.885349532,-90.74025399
1,2.303232077,-0.078999336,0.069032976,1.836922425,-0.361610105,-88.38995231
1,2.294544681,-0.1107481,-0.011458939,-5.578213147,-1.702142604,-91.29708125
1,2.30229115,-0.051649187,0.122325375,2.227766384,0.483325166,-89.53434701
1,2.30229115,-0.051649187,0.122325375,2.227766384,0.483325166,-89.53434701
2,0.375656397,-1.362968238,0.496410037,139.7034319,-16.83185512,-48.14584258
2,1.025482773,-0.010822708,0.117420423,0.238551433,-1.869873525,2.290925936
2,1.059769575,0.011755873,0.12598513,-0.043810045,-1.646772145,-0.047119223
2,1.019293927,-0.02399287,0.130943515,0.55844407,-2.306908474,1.038321042
2,0.993279237,-0.028806973,0.08789545,-2.130557294,-2.804064687,2.881760256
2,1.054430714,0.001296941,0.155558228,1.561822085,-2.270008552,0.953150765
2,0.998896708,-0.038084617,0.097646436,-1.244728009,-3.605645069,3.427268448
2,0.991748376,-0.009363875,0.111123019,-1.87335413,-1.769645634,4.769667482
2,1.018977231,-0.025591605,0.124130669,0.980590037,-1.487876257,1.614888353
2,1.007663484,-0.025562471,0.119166811,-0.683512,-2.761721385,1.591051424
2,1.051080992,0.022665125,0.141401536,-0.690548231,-1.963152493,2.094523803
2,1.051080992,0.022665125,0.141401536,-0.690548231,-1.963152493,2.094523803
2,1.020824667,0.021602567,0.168292214,1.256953219,-2.046090587,3.677646125
2,0.992647094,-0.016710085,0.118743274,0.35731791,-1.878140902,1.573883094
2,1.0174636,-0.024222069,0.107125294,-1.309124784,-3.713005444,3.170930793
2,1.013207194,-0.000579757,0.113711801,0.789986967,-3.111061111,0.032010042
2,1.01990918,0.012993611,0.139555287,-1.914795141,-3.426333746,4.852241747
2,1.128738664,0.017351553,0.152677011,-0.053263748,-1.995645246,-3.501415543
2,1.11657185,-0.002961105,0.140435556,-0.885451163,-2.382944855,-2.187163805
2,1.091082509,-0.001018779,0.15636202,1.139685484,-3.477254651,0.54319342
2,1.067928865,-0.001999743,0.12958906,-0.433474676,-2.810747047,1.063610316
2,1.15471985,0.002739624,0.149816333,0.543994939,-2.183126243,-3.524143786
2,1.127077346,-0.009934325,0.133240038,-0.910455427,-1.824483704,-5.857724048
2,1.174646057,0.008778438,0.217374273,4.446292053,-2.984496807,-4.334230068
2,1.121872303,-0.009226764,0.139347704,0.802923809,-1.819160304,-0.67979844
2,1.150741056,0.016336164,0.134894809,-0.800352953,-2.585189997,-2.66530176
2,1.150741056,0.016336164,0.134894809,-0.800352953,-2.585189997,-2.66530176
2,1.106592006,-0.003925435,0.142817829,0.737985116,-2.008443058,-0.74420729
2,1.120473924,0.00018664,0.137382732,0.364040589,-2.359932889,-2.260053211
2,1.159606486,0.007268195,0.158823465,-0.022938341,-3.428128186,-2.44201979
2,1.068948104,-0.011076554,0.13230951,-1.000445063,-2.854452031,0.489400649
2,1.159209194,-0.01188296,0.152255548,1.471664159,-0.532279053,-3.168284332
2,1.12451767,0.004756325,0.150806044,-0.105296696,-4.061005078,-0.417592791
2,1.11159014,-0.014037073,0.13758797,0.511567724,-1.216286829,-1.424549439
2,1.09353125,-0.004311031,0.139226104,-0.574814105,-5.463756171,-0.177672291
2,1.101289826,-0.001126909,0.146575072,0.43682656,-3.923920489,-0.249145688
2,1.098926418,-0.017843592,0.133575962,1.424648446,-2.857731976,-0.35005362
2,1.071623473,-0.009637352,0.136526245,0.608808326,-3.59444313,1.325325709
2,1.079476492,-0.006502884,0.13670737,0.531896372,-1.957643009,0.797136217
2,1.133411367,0.008516582,0.159490877,0.887220205,-2.651849007,-1.738184258
2,1.107535263,-0.004292971,0.139299935,1.183426673,-2.819548616,-1.881700383
2,1.108031026,-0.001385734,0.142951376,2.145682609,-3.815063459,-0.364047243
2,1.070863841,-0.031758739,0.122779727,0.99089438,-0.937057981,0.041963019
2,1.070737742,-0.01179185,0.118463454,-0.119560878,-2.736187863,-0.616883239
2,1.039978655,-0.00609227,0.118242342,0.291747551,-2.180049986,2.190761629
2,1.080896101,-0.007250205,0.140803416,1.308516242,-2.761468157,-0.479310981
2,1.07084819,-0.025846708,0.111301733,0.551473908,-0.344903986,-1.931030344
2,1.07922855,-0.024714785,0.119892142,1.14326661,-1.21096554,-1.576730031
2,1.083368401,-0.011204031,0.147553921,1.263630391,-5.208357223,0.215376285
2,1.079322509,-0.003083481,0.135034428,1.975747236,-2.186577249,-1.59906329
2,1.012903879,-0.016088359,0.122318865,1.335300003,-1.277242838,0.587641083
2,1.05797332,-0.011393987,0.135293123,2.022501716,-3.029614759,-0.731330184
2,1.079546482,-0.025269067,0.139241605,2.217823461,-1.618399996,-2.015001341
2,1.074259174,-0.012923266,0.140298638,1.687537189,-2.826285633,-1.311678983
2,1.01783105,-0.028141256,0.136250868,2.751087538,-0.309266375,-0.656982773
2,1.053707579,-0.007377986,0.13738274,1.35838377,-3.42737919,0.12251178
2,1.068717618,-0.012639234,0.134847875,1.660603189,-3.042362961,-2.336937441
2,1.038561924,-0.008526797,0.127830556,2.304065872,-2.675416743,-1.035670972
2,1.055786749,-0.012629061,0.15291297,2.833019299,-2.646233921,-2.135829124
2,1.036232711,-0.004716014,0.134457255,2.921672805,-4.010847042,0.035062352
2,1.010643876,0.003456953,0.123936706,1.007766831,-2.248217813,0.534819069
2,1.053592009,-0.012764623,0.118363208,1.868177216,-0.499382309,-2.799003934
2,1.036498697,-0.022340392,0.134946164,2.48466723,-2.002272943,-1.250444619
2,1.048500384,-0.006550904,0.137140114,1.428791759,-3.340873677,-0.836699155
2,1.047829812,-0.009022434,0.112759505,2.237649668,-1.949529032,-2.82202095
2,1.037871204,0.001275411,0.126312208,1.137314722,-1.530184259,0.447056308
2,1.015981562,-0.006778206,0.116663552,1.358514178,-0.44956473,-0.272799637
2,1.035439425,-0.011782614,0.130591486,2.425584235,-0.968240579,-1.002456436
2,1.033379117,0.002092521,0.126631143,1.304729533,-3.319947307,-0.385537039
2,0.992238211,0.001071083,0.108635173,2.116947302,0.155377308,-0.150307201
2,1.018377083,0.001914997,0.122322902,0.882027206,-1.229709707,0.018616284
2,1.004190429,0.011329206,0.140670822,2.936531376,-2.489402513,-0.705928659
2,1.003445809,0.008961945,0.130079104,2.564011499,-0.929918759,-1.09877991
2,1.029913311,0.002166716,0.119696695,1.322826343,-3.340275971,-2.024693644
2,0.994623192,0.022926821,0.104042167,2.41287898,0.257666829,-1.446551487
2,1.013257917,0.01573345,0.111459338,1.4962726,-0.152793364,-2.318300375
2,0.987911842,0.01509608,0.116219235,3.081418394,-0.365517069,-1.73853708
2,0.998547155,0.013014099,0.116124255,1.741343116,-2.180240848,-2.093193131
2,0.934630281,0.061323556,0.102717654,2.053665884,0.800894605,-0.99617821
2,0.96321333,0.053880676,0.078244225,1.820832367,-1.112631779,-2.505837918
2,0.956318386,0.050819433,0.105572989,2.374667408,1.699352651,0.524887432
2,0.956318386,0.050819433,0.105572989,2.374667408,1.699352651,0.524887432
2,1.01022369,0.038012175,0.100713669,0.890262727,-2.534647249,-2.704350787
2,0.968533538,0.049985974,0.098889081,1.68979866,1.029178751,-2.398452846
2,0.965554169,0.063041734,0.084013661,1.179243256,1.506711051,0.333178731
2,0.992626831,0.056398582,0.097257975,1.659261588,-1.008084532,-2.916623781
2,0.982715972,0.052922795,0.090793518,0.433274908,1.609965486,3.645172551
2,0.986137889,0.05235844,0.107081904,0.771040781,-0.632277025,2.678587084
2,1.003854355,0.053803407,0.105694836,137.5621298,24.20063642,62.07854287
2,0.991492163,0.055968184,0.101253821,0.241074951,0.50439092,3.964484326
2,0.998288632,0.040859575,0.114359783,0.254578048,-0.664207601,2.318052922
2,0.998288632,0.040859575,0.114359783,0.254578048,-0.664207601,2.318052922
2,1.006086495,0.03474412,0.105027265,-0.103758845,0.811310872,3.761314237
2,0.977479359,0.060897548,0.108273261,2.567922518,0.359481863,3.313277001
2,0.99801481,0.044100257,0.102153931,-0.308265152,1.595667129,2.709935106
2,1.026347641,0.041610939,0.11522631,136.6037352,22.82472396,58.24524495
2,0.995499914,0.054734152,0.10482078,1.437929326,0.770284833,1.013605269
2,1.000622095,0.041545795,0.10038875,0.63827995,0.984754179,1.48582348
2,0.993127659,0.077429476,0.108156423,3.078973266,0.354542976,1.051850258
2,0.984730729,0.065355793,0.119870132,1.981735242,0.244882846,1.668506787
2,1.018621993,0.015903547,0.13904113,1.157140107,2.199981631,4.057199929
2,1.054609071,0.05814169,0.114829819,1.014812589,-0.542563155,0.93956055
2,1.043936506,0.095955704,0.101109146,0.712107432,-0.948338241,-0.439063374
2,1.04057322,0.065586272,0.073660679,-2.181707727,0.72766392,0.851077996
2,1.073813605,-0.067395821,0.066905147,2.950434804,-0.209920669,2.426210721
2,1.056639386,-0.183803129,0.488348997,-13.62375218,6.112557001,1.097349145
2,1.056639386,-0.183803129,0.488348997,-13.62375218,6.112557001,1.097349145
2,1.034902982,-0.11844822,0.158523163,-0.496466361,-0.988110467,1.308097151
2,1.307152387,1.551804484,0.606516848,-132.7071285,8.140390338,-16.15442245
2,1.060714383,-0.073478716,0.124080287,0.995423571,-1.443895745,2.942622907
2,1.33757917,1.529859112,0.59021479,-133.1932181,10.11322841,-18.02406237
2,1.053019477,-0.072954729,0.081407769,2.3047036,-0.061044299,1.701666037
2,1.075720969,-0.057999318,0.080030905,2.088851083,-1.575469193,3.097511784
2,1.075720969,-0.057999318,0.080030905,2.088851083,-1.575469193,3.097511784
2,1.041177984,-0.232800955,0.635309219,-19.19879626,9.32562404,-2.442762794
2,1.05678863,-0.085699264,0.102498771,1.292882575,-0.478740135,1.771463407
2,1.245206665,1.465393322,0.9279924,-114.9613783,3.117933867,-17.13314723
2,1.385726019,1.475367162,0.593428037,-132.2261901,10.921945,-21.1108394
2,1.3944821,1.485197819,0.594399053,-133.1014142,11.01953583,-20.72934721
2,1.078705291,-0.077816059,0.098794663,1.393910034,-0.111659698,3.746932787
2,1.067909092,-0.061129772,0.091925576,1.998388896,-0.757406362,2.30679289
2,1.067909092,-0.061129772,0.091925576,1.998388896,-0.757406362,2.30679289
2,1.412511314,1.501549981,0.619233016,-131.6268517,12.11605412,-20.89750941
2,1.513701244,1.516885231,0.664535452,-131.4758742,11.23894975,-29.18561755
2,1.059682134,-0.047274556,0.077523011,2.392684543,-1.745537258,1.854006574
2,0.942488438,-0.148717644,0.153989183,0.727999256,-0.697213174,-3.658630068
2,1.527813601,1.460442417,0.660666951,-129.0905583,14.17254781,-29.23734828
2,0.958828393,-0.143434443,0.167088025,0.069392414,-0.429544866,-2.632138061
2,1.056764172,-0.072137971,0.08327651,3.385247521,-0.645543952,2.522369561
2,1.480906622,1.478401861,0.67517345,-129.2484342,11.66202641,-27.02669404
2,1.453120377,1.446036068,0.66018178,-128.1214345,12.44613915,-25.26892424
2,1.456497247,1.450681381,0.665748354,-126.9443164,12.50551567,-25.50831972
2,0.999855391,-0.119478541,0.135654204,0.190069647,0.052034985,-1.546287843
2,0.968784873,-0.125453351,0.142946083,1.864404313,-0.999796338,-2.360450938
2,1.325224393,1.353934218,1.015575416,-107.6474983,7.011957739,-22.29113202
2,0.998027491,-0.231217259,0.444674001,-8.875353652,7.488033604,-1.353542179
2,1.116980966,-0.174117484,1.027394401,-28.86572707,20.20443216,-7.616570026
2,1.116980966,-0.174117484,1.027394401,-28.86572707,20.20443216,-7.616570026
2,1.418646186,1.418252434,0.709085805,-123.7582649,12.11525301,-23.81284664
2,0.990688394,-0.107902045,0.140509492,3.324224936,-0.547865232,-0.170867503
